AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,Elevation,Buildings,Population,tp,t2m,Nearby_Mosquitoes,Nearby_WaterTanks
4fbb5c9d-e717-42b8-8301-5261fc33b872,Mosquitoes,LivingAgent,38.282326,8.652650,true,652,ADULT,0.513,true,2559.0000,0.0000,4.37,0.9096,12.32,3,0
ebd9b922-7505-4f2f-bc53-088dde293a17,Mosquitoes,LivingAgent,38.352261,8.651767,true,929,ADULT,0.762,true,2485.0000,0.0000,1.58,0.5820,13.04,4,0
f724b77f-7f9d-41e5-a637-03db613f1ed2,Mosquitoes,LivingAgent,38.379178,8.581895,true,639,ADULT,0.769,false,2040.0000,0.0000,3.20,0.5248,11.61,9,0
ce4ce928-719e-48ae-8bbe-bdc97c8705a4,Mosquitoes,LivingAgent,38.333236,8.657140,true,636,ADULT,0.957,true,2609.0000,13.0000,6.58,0.3096,12.91,5,0
dbf3afec-438b-4c8a-9d94-7aa6c5720c05,Mosquitoes,LivingAgent,38.288446,8.591823,true,936,ADULT,0.636,false,2522.0000,0.0000,1.69,0.5518,12.42,5,0
1fda770a-3dcc-4a08-8021-5922f4892c4a,Mosquitoes,LivingAgent,38.351214,8.675948,true,962,ADULT,0.601,false,2692.0000,5.0000,2.78,0.0371,12.78,2,0
689d0751-fcab-48e1-824f-fc913a6aa7ab,Mosquitoes,LivingAgent,38.334833,8.671545,true,813,ADULT,0.852,false,2537.0000,0.0000,4.56,0.0746,12.77,3,0
214cbe95-f9dd-4890-b5bd-c25e1e3e7aa4,Mosquitoes,LivingAgent,38.353355,8.633324,true,810,ADULT,0.772,false,2480.0000,2.0000,6.89,0.0746,12.77,7,0
7da54524-d320-4901-a3a7-e6772b654aa2,Mosquitoes,LivingAgent,38.366804,8.578241,true,719,ADULT,0.624,false,2263.0000,0.0000,3.83,0.1636,12.04,7,0
220e718e-4808-48aa-a234-7a088b63ae2e,Mosquitoes,LivingAgent,38.357399,8.649436,true,667,ADULT,0.921,true,2482.0000,0.0000,1.36,0.1870,12.73,4,0
a7ee14fa-0d7a-44da-89fe-e8377a3a28dd,Mosquitoes,LivingAgent,38.376154,8.625749,true,496,ADULT,0.600,false,2511.0000,0.0000,1.27,0.2610,12.02,4,0
523c677c-e091-4395-9063-6e3e9d294425,Mosquitoes,LivingAgent,38.376249,8.592119,true,912,ADULT,0.895,true,1886.0000,0.0000,2.80,0.3171,11.98,6,0
76ca4ead-39aa-4d34-9f9d-57945356d18e,Mosquitoes,LivingAgent,38.342192,8.660239,true,649,ADULT,0.782,true,2571.0000,0.0000,8.07,0.3388,12.61,2,0
c556fb72-913f-4b51-85d2-d022c05552f8,Mosquitoes,LivingAgent,38.369939,8.675133,true,793,ADULT,0.906,false,2489.0000,0.0000,1.16,0.3894,12.57,4,0
c9c955bd-3337-4e59-9c43-c51bec32a3ed,Mosquitoes,LivingAgent,38.321682,8.655695,true,655,ADULT,0.696,false,2515.0000,0.0000,2.48,0.4425,12.72,5,0
76bdd6c6-8d8b-4afa-9d05-b35d28956633,Mosquitoes,LivingAgent,38.378445,8.601865,true,639,ADULT,0.829,true,2136.0000,0.0000,0.97,0.4295,11.89,7,0
c4ab70c7-3835-48bf-a272-468a6647944b,Mosquitoes,LivingAgent,38.294090,8.639565,true,495,ADULT,0.902,false,2456.0000,0.0000,2.88,0.4425,12.72,8,0
06eaf8d9-9fc5-4ea8-ab8c-a47bc2e83eaa,Mosquitoes,LivingAgent,38.371831,8.601884,true,677,ADULT,0.535,false,1941.0000,0.0000,2.03,0.4738,11.97,6,0
7ec1befd-f2ad-4f9d-96d0-c06610de7940,Mosquitoes,LivingAgent,38.306830,8.662375,true,896,ADULT,0.785,false,2453.0000,0.0000,2.58,0.4827,12.83,4,0
262bea1e-dcd4-4eb8-b598-29002329da39,Mosquitoes,LivingAgent,38.344312,8.604982,true,898,ADULT,0.659,true,2599.0000,44.0000,14.07,0.4738,11.97,2,0
6fcc6f25-3571-4929-bee9-11eda33818dd,Mosquitoes,LivingAgent,38.283894,8.600262,true,856,ADULT,0.533,false,2563.0000,0.0000,2.21,0.6982,12.55,10,0
81aec69b-ef87-482f-90ce-93f1ae17dde0,Mosquitoes,LivingAgent,38.303127,8.657709,true,683,ADULT,0.542,false,2459.0000,0.0000,2.80,0.6034,13.17,8,0
755c00b2-65d8-4301-aef3-531615615867,Mosquitoes,LivingAgent,38.337375,8.582533,true,586,ADULT,0.755,false,2489.0000,0.0000,6.74,0.6537,12.45,7,0
bfa06e0c-776b-4ce2-83dd-19af65bba1b1,Mosquitoes,LivingAgent,38.339816,8.641678,true,909,ADULT,0.513,false,2559.0000,0.0000,9.45,0.6865,14.07,4,0
51c149df-1b09-4aea-964f-ee54c123ff91,Mosquitoes,LivingAgent,38.372714,8.584416,true,609,ADULT,0.989,true,2044.0000,0.0000,3.80,0.7474,12.89,5,0
309ec462-b016-460e-ad8a-622b3759d2ac,Mosquitoes,LivingAgent,38.289904,8.613516,true,918,ADULT,0.542,false,2555.0000,0.0000,2.85,1.0567,13.76,5,0
7c3bac5a-e979-46de-b821-f27d294c7e3d,Mosquitoes,LivingAgent,38.299417,8.671194,true,814,ADULT,0.641,true,2477.0000,0.0000,3.19,0.7951,14.69,8,0
e16bdd3b-48d3-499d-b5c5-7a51068e95d4,Mosquitoes,LivingAgent,38.341860,8.610805,true,836,ADULT,0.824,false,2592.0000,60.0000,27.55,0.8404,14.03,3,0
d5e63053-0791-46fd-a8a2-b5ca9db74953,Mosquitoes,LivingAgent,38.338212,8.595708,true,701,ADULT,0.697,false,2571.0000,5.0000,3.55,0.8404,14.03,9,0
ff7058fc-7bcb-47e8-a9fa-35e774415c2c,Mosquitoes,LivingAgent,38.316647,8.641904,true,995,ADULT,0.921,true,2528.0000,0.0000,2.38,0.8429,15.55,7,0
6bec275e-2cf7-424e-8a41-e546d0083c06,Mosquitoes,LivingAgent,38.373810,8.636950,true,558,ADULT,0.896,false,2610.0000,0.0000,2.05,0.8377,16.47,8,0
eb6bd376-8931-4285-905a-df37e6b059f5,Mosquitoes,LivingAgent,38.285759,8.614880,true,751,ADULT,0.563,false,2574.0000,0.0000,3.16,1.2391,16.25,9,0
05be7d48-2ab3-47d8-be59-6156125a8c67,Mosquitoes,LivingAgent,38.363711,8.653466,true,920,ADULT,0.746,false,2488.0000,0.0000,1.32,0.9021,17.50,4,0
8920f17d-aef8-45ae-a728-d86defcbf8fe,Mosquitoes,LivingAgent,38.297661,8.633899,true,908,ADULT,0.510,false,2473.0000,0.0000,2.93,0.9932,17.53,1,0
2571eae4-2a75-406f-901b-f9563644f011,Mosquitoes,LivingAgent,38.360750,8.600604,true,692,ADULT,0.634,false,2250.0000,0.0000,2.48,1.0141,16.65,5,0
527caa10-284d-450d-837f-03ed4b03d425,Mosquitoes,LivingAgent,38.337457,8.616557,true,564,ADULT,0.985,false,2542.0000,0.0000,9.75,1.0410,16.93,7,0
1684d8a5-9585-43d2-b29f-175be56fd1f5,Mosquitoes,LivingAgent,38.315711,8.608569,true,726,ADULT,0.575,false,2585.0000,0.0000,1.82,1.4438,17.81,3,0
90c8ad96-57d9-47f8-9f56-238d1e1872a0,Mosquitoes,LivingAgent,38.368285,8.659362,true,551,ADULT,0.712,false,2504.0000,0.0000,1.17,0.9928,18.54,8,0
8378f398-7cc9-42b7-8288-a3de27dd3911,Mosquitoes,LivingAgent,38.328995,8.597579,true,946,ADULT,0.737,false,2521.0000,1.0000,2.76,1.4849,18.06,4,0
176a76d2-d18d-4a2e-aa50-46b60a0702ce,Mosquitoes,LivingAgent,38.291183,8.663410,true,711,ADULT,0.762,false,2626.0000,0.0000,2.68,1.1001,18.55,6,0
fc62bff2-b40c-4f92-b5d0-6da659f045d9,Mosquitoes,LivingAgent,38.373363,8.671143,true,769,ADULT,0.963,true,2504.0000,2.0000,1.03,1.0529,19.10,8,0
cc1fdc53-8593-4c5a-bec9-759bcdc1aa7d,Mosquitoes,LivingAgent,38.350234,8.613718,true,855,ADULT,0.520,false,2504.0000,0.0000,7.62,1.1741,18.02,2,0
58e7e373-5bf4-416f-921a-75c0a431cc8e,Mosquitoes,LivingAgent,38.353413,8.583691,true,748,ADULT,0.515,true,2365.0000,0.0000,3.99,1.1741,18.02,4,0
69695fc1-3b9f-4027-bda5-35bfc8205a6b,Mosquitoes,LivingAgent,38.309395,8.646922,true,807,ADULT,0.880,true,2463.0000,0.0000,1.76,1.1344,18.81,3,0
b93cef90-e7f1-4124-a561-c4c310dc8d83,Mosquitoes,LivingAgent,38.287091,8.612348,true,615,ADULT,0.669,false,2586.0000,2.0000,3.19,1.5259,18.31,4,0
34920d4f-f623-413b-aa65-2682ea14dee5,Mosquitoes,LivingAgent,38.379168,8.669968,true,752,ADULT,0.777,false,2565.0000,0.0000,1.00,1.0829,19.38,6,0
d15ec2b5-e54c-4228-9fce-0167f161de75,Mosquitoes,LivingAgent,38.374051,8.639684,true,659,ADULT,0.644,false,2637.0000,7.0000,2.10,1.1129,19.66,4,0
0f03a6c9-a7b4-42fb-80be-edbdaeebdf6a,Mosquitoes,LivingAgent,38.377741,8.654016,true,775,ADULT,0.943,true,2712.0000,0.0000,1.28,1.1490,19.89,2,0
a646b235-2c75-4969-95eb-a63602a14c28,Mosquitoes,LivingAgent,38.371471,8.617914,true,633,ADULT,0.511,false,2227.0000,0.0000,1.77,1.3181,18.77,5,0
e9a606e0-577f-47f3-81f5-d822020bf179,Mosquitoes,LivingAgent,38.375267,8.646315,true,590,ADULT,0.819,false,2668.0000,0.0000,2.10,1.1490,19.89,3,0
f83b905d-d433-4e03-b1dd-ada15707654f,Mosquitoes,LivingAgent,38.363867,8.614192,true,848,ADULT,0.684,false,2167.0000,0.0000,2.03,1.3829,18.99,7,0
63009c49-d915-405d-9cb6-47cbf38dc610,Mosquitoes,LivingAgent,38.310117,8.609657,true,995,ADULT,0.763,false,2665.0000,0.0000,1.73,1.7117,19.25,7,0
f6a72697-30ba-412d-ba1d-8093f280bcc6,Mosquitoes,LivingAgent,38.379686,8.638859,true,1003,ADULT,0.974,false,2662.0000,0.0000,2.32,1.1851,20.12,5,0
abaf53d7-0c8c-45ef-a605-40fa13ee1656,Mosquitoes,LivingAgent,38.301968,8.610924,true,818,ADULT,0.793,false,2601.0000,4.0000,2.33,1.7117,19.25,6,0
017b65f1-c6b5-48be-909a-1cd6b715299a,Mosquitoes,LivingAgent,38.287268,8.667859,true,927,ADULT,0.794,false,2578.0000,1.0000,2.30,1.2917,19.78,3,0
9cbafb5f-72a9-4583-b926-d730c8a907bb,Mosquitoes,LivingAgent,38.318353,8.620089,true,958,ADULT,0.829,true,2675.0000,0.0000,2.64,1.7117,19.25,5,0
02ab324a-bd08-4971-bdf5-ac968fc956a9,Mosquitoes,LivingAgent,38.318488,8.577342,true,831,ADULT,0.621,false,2493.0000,0.0000,1.11,1.7635,19.48,3,0
b0c8c61e-e4b8-45dc-9b0a-f7fb91d4eef9,Mosquitoes,LivingAgent,38.301801,8.584257,true,699,ADULT,0.532,false,2538.0000,0.0000,1.34,1.7635,19.48,4,0
e139b661-2e38-424a-bacc-0b70ab7eadac,Mosquitoes,LivingAgent,38.283935,8.600036,true,635,ADULT,0.570,true,2563.0000,0.0000,2.21,1.7635,19.48,8,0
7eefe7d5-72b1-49eb-8f0a-a0ac7abcfbfb,Mosquitoes,LivingAgent,38.304430,8.652526,true,535,ADULT,0.658,false,2454.0000,0.0000,2.72,1.3361,20.00,4,0
7d4da8dd-df35-4a9c-8bba-6622215555f1,Mosquitoes,LivingAgent,38.319172,8.625033,true,823,ADULT,0.502,false,2691.0000,0.0000,3.04,1.7635,19.48,6,0
f0a12e55-f09f-4885-bfcb-372fd63cf2d9,Mosquitoes,LivingAgent,38.325960,8.656089,true,867,ADULT,0.995,false,2565.0000,1.0000,4.09,1.3361,20.00,8,0
05f4b4ac-dcd6-4129-810f-c8899c6e40f1,Mosquitoes,LivingAgent,38.357598,8.580718,true,920,ADULT,0.599,true,2301.0000,0.0000,4.02,1.5124,19.43,2,0
842f56f1-f8cc-49ea-bd7c-cdc707b36d68,Mosquitoes,LivingAgent,38.283982,8.636727,true,846,ADULT,0.920,true,2448.0000,0.0000,5.99,1.3805,20.23,8,0
b4e7ae3b-0ab8-434b-9af6-9fade3516567,Mosquitoes,LivingAgent,38.378190,8.668995,true,755,ADULT,0.590,false,2564.0000,0.0000,1.03,1.3328,20.77,3,0
27bf7b28-af37-4bc0-9e07-fdc6da7551ae,Mosquitoes,LivingAgent,38.338928,8.617245,true,627,ADULT,0.716,false,2557.0000,12.0000,12.56,1.6841,19.59,8,0
d064f645-49b2-479f-b4dc-1d62439fa51f,Mosquitoes,LivingAgent,38.373517,8.663027,true,1011,ADULT,0.878,true,2537.0000,3.0000,1.04,1.4081,20.96,3,0
dca4be5b-a0cc-4638-8f07-e432bdda8d0e,Mosquitoes,LivingAgent,38.357632,8.582164,true,609,ADULT,0.875,false,2286.0000,0.0000,3.79,1.8558,19.74,7,0
0c46e16d-213a-46ca-8bb8-732e009a1d4e,Mosquitoes,LivingAgent,38.346647,8.633057,true,941,ADULT,0.636,false,2532.0000,0.0000,12.26,1.4081,20.96,3,0
999964cc-bb1e-4793-a0cb-ce5fe08a331b,Mosquitoes,LivingAgent,38.375611,8.623679,true,533,ADULT,0.541,false,2429.0000,0.0000,1.36,1.8558,19.74,5,0
e7d476a7-f7e8-4f59-9171-abb3288ec913,Mosquitoes,LivingAgent,38.284109,8.616078,true,954,ADULT,0.610,false,2580.0000,0.0000,2.94,2.5143,19.69,7,0
c93710e9-0587-401e-a1c0-f3bc9f62c228,Mosquitoes,LivingAgent,38.324395,8.593730,true,817,ADULT,0.993,false,2499.0000,0.0000,1.74,3.5094,19.10,8,0
1c453f96-4b73-4d24-95c8-6c235af9fa1e,Mosquitoes,LivingAgent,38.285963,8.584529,true,895,ADULT,0.827,false,2519.0000,0.0000,2.55,4.0070,18.80,8,0
1d0e07eb-9d60-46a0-ab2a-8441dd6173e5,Mosquitoes,LivingAgent,38.299752,8.593432,true,1025,ADULT,0.671,true,2569.0000,0.0000,1.30,4.0070,18.80,2,0
00dbce1e-f7d6-472f-8654-f72abb3e66b2,Mosquitoes,LivingAgent,38.313708,8.601966,true,872,ADULT,0.989,false,2590.0000,5.0000,1.51,4.0070,18.80,6,0
dfe78ad7-6055-4e56-a1c1-cabdcc4b74f7,Mosquitoes,LivingAgent,38.298098,8.621699,true,923,ADULT,0.706,true,2581.0000,0.0000,3.39,4.3123,18.68,5,0
4a29d7a3-a8bb-4b6b-8871-7bf8e046dcfe,Mosquitoes,LivingAgent,38.284382,8.639361,true,892,ADULT,0.862,true,2449.0000,0.0000,6.00,3.1949,19.33,4,0
064edf55-9331-4b10-8686-ded5a6d31d98,Mosquitoes,LivingAgent,38.344855,8.606344,true,873,ADULT,0.996,false,2587.0000,57.0000,21.04,5.5521,18.33,4,0
e7fda233-2670-495f-a41c-b030e51d08f8,Mosquitoes,LivingAgent,38.379641,8.653812,true,567,ADULT,0.862,false,2736.0000,4.0000,1.24,4.1679,19.21,5,0
f79a02f4-0902-45ba-809a-548bc267a613,Mosquitoes,LivingAgent,38.325667,8.618386,true,842,ADULT,0.518,true,2557.0000,0.0000,2.37,4.6176,18.57,4,0
0ec62bc9-b973-49fd-b552-d2b3d76a2557,Mosquitoes,LivingAgent,38.316267,8.645691,true,616,ADULT,0.957,true,2515.0000,0.0000,2.31,3.3669,19.21,7,0
36373922-cc93-492b-86cf-25461b0ca646,Mosquitoes,LivingAgent,38.351987,8.582469,true,1023,ADULT,0.567,false,2487.0000,0.0000,5.13,7.7342,17.79,4,0
4a28247d-b318-42cb-b8c5-2e8f55d2228f,Mosquitoes,LivingAgent,38.336310,8.643821,true,530,ADULT,0.907,false,2579.0000,0.0000,7.98,4.7294,18.98,3,0
623c368a-07c2-4947-910f-e6c48e123b94,Mosquitoes,LivingAgent,38.290983,8.626444,true,917,ADULT,0.831,false,2511.0000,0.0000,3.40,4.9229,18.46,6,0
696690d1-56f6-4684-992c-f250ff1a6ddb,Mosquitoes,LivingAgent,38.331484,8.592133,true,1021,ADULT,0.535,false,2503.0000,0.0000,2.50,8.8253,17.52,8,0
b20831e1-db92-4c16-980d-0f6cfd701c21,Mosquitoes,LivingAgent,38.349335,8.615622,true,944,ADULT,0.889,true,2498.0000,0.0000,9.73,8.9488,17.44,4,0
fdfe28db-6408-4d5c-8951-94a6386a9318,Mosquitoes,LivingAgent,38.293380,8.595413,true,586,ADULT,0.636,true,2522.0000,0.0000,1.52,5.3153,18.19,4,0
db61200d-01b0-4921-80fa-180a52d69967,Mosquitoes,LivingAgent,38.283607,8.580107,true,920,ADULT,0.664,false,2516.0000,0.0000,2.40,5.3588,18.12,4,0
6165b5e6-6b96-483e-817a-b6b5a0511c3f,Mosquitoes,LivingAgent,38.294599,8.618334,true,951,ADULT,0.793,false,2570.0000,0.0000,2.93,5.4023,18.05,3,0
f805fdf0-44c8-44cd-baf6-06f609c9c5c9,Mosquitoes,LivingAgent,38.300774,8.633418,true,570,ADULT,0.707,false,2510.0000,0.0000,2.99,3.9803,18.40,4,0
7a924990-8ec8-4fb6-a643-ad1e09c1caf7,Mosquitoes,LivingAgent,38.313155,8.601999,true,584,ADULT,0.646,false,2610.0000,0.0000,1.51,5.4501,17.69,4,0
06d4cf8a-0831-48e8-8030-f22c3212a0b8,Mosquitoes,LivingAgent,38.374588,8.629041,true,740,ADULT,0.717,false,2498.0000,0.0000,1.45,5.7181,17.96,4,0
7513c2f3-492d-4741-bc0b-a85ef5adb110,Mosquitoes,LivingAgent,38.303927,8.615364,true,712,ADULT,0.593,false,2613.0000,0.0000,2.51,5.4739,17.51,8,0
171309dd-b39a-4c01-bfd2-2b973fc9eae3,Mosquitoes,LivingAgent,38.341774,8.661266,true,1032,ADULT,0.620,true,2594.0000,0.0000,7.80,5.7665,17.47,7,0
146bb709-c51d-4ded-9c34-9a7b52996159,Mosquitoes,LivingAgent,38.282473,8.579583,true,757,ADULT,0.776,false,2519.0000,0.0000,2.23,5.5409,16.79,7,0
e74cae80-ea48-410b-ad3a-4ab960ee1df3,Mosquitoes,LivingAgent,38.303658,8.670410,true,878,ADULT,0.884,false,2459.0000,0.0000,2.96,4.1650,16.90,4,0
174d25d9-0544-4545-a6a1-cca9cded9113,Mosquitoes,LivingAgent,38.325332,8.632456,true,950,ADULT,0.958,false,2604.0000,0.0000,3.78,4.1747,16.65,5,0
cefb11c9-0ff3-4cfe-bda6-c0daf9ef943c,Mosquitoes,LivingAgent,38.312492,8.664370,true,749,ADULT,0.889,false,2457.0000,0.0000,1.40,4.1942,16.16,5,0
0ff2bb97-4a7a-4935-bb98-896c7b634908,Mosquitoes,LivingAgent,38.287603,8.650452,true,682,ADULT,0.749,true,2512.0000,0.0000,5.81,4.2049,15.99,4,0
00f8e860-f7ad-49b4-bc9b-9fd4bfaecc66,Mosquitoes,LivingAgent,38.340400,8.625895,true,556,ADULT,0.886,true,2592.0000,9.0000,22.63,9.4936,14.66,5,0
d0f3502b-8cc1-49df-ab39-0679d0b5c995,Mosquitoes,LivingAgent,38.347729,8.646245,true,659,ADULT,0.808,true,2548.0000,0.0000,2.91,5.8713,16.02,6,0
ea6b8612-f817-4387-979f-d5352f978e19,Mosquitoes,LivingAgent,38.302036,8.654670,true,764,ADULT,0.865,true,2463.0000,0.0000,2.88,4.2262,15.66,8,0
7206bf01-44c0-4199-aaf7-a3fd75b9a5f8,Mosquitoes,LivingAgent,38.373296,8.613106,true,837,ADULT,0.600,false,2177.0000,0.0000,1.55,9.5808,14.13,7,0
2b318e0f-22fe-4114-adb6-5bce07a3c703,Mosquitoes,LivingAgent,38.356279,8.612101,true,913,ADULT,0.766,false,2315.0000,0.0000,3.94,9.5808,14.13,5,0
59c9d0b3-e197-46cd-9db1-725ad406fe74,Mosquitoes,LivingAgent,38.368552,8.648104,true,955,ADULT,0.653,false,2538.0000,0.0000,1.33,5.9411,15.51,5,0
bc2c933a-d702-474d-8fae-28a1416563cc,Mosquitoes,LivingAgent,38.358311,8.639740,true,913,ADULT,0.755,false,2463.0000,0.0000,2.30,5.9831,15.26,5,0
ede45a93-5969-44a6-adbb-492b2b2d162d,Mosquitoes,LivingAgent,38.311831,8.640732,true,597,ADULT,0.615,false,2506.0000,0.0000,2.05,4.3345,15.02,3,0
70a45353-0443-476e-b660-9219c78ec337,Mosquitoes,LivingAgent,38.334309,8.609519,true,825,ADULT,0.984,false,2603.0000,16.0000,6.92,9.6686,13.78,4,0
770761dd-10c9-439e-ad8e-b0a2f0eadfc0,Mosquitoes,LivingAgent,38.363600,8.621199,true,656,ADULT,0.699,false,2211.0000,0.0000,2.05,9.7124,13.61,2,0
f674f036-3434-4e53-9881-8df6e8951b66,Mosquitoes,LivingAgent,38.314741,8.629504,true,723,ADULT,0.551,false,2612.0000,0.0000,3.53,4.4575,14.36,5,0
5a648ea2-b914-48e8-a42f-289f38594de4,Mosquitoes,LivingAgent,38.326425,8.606333,true,985,ADULT,0.927,false,2511.0000,0.0000,2.43,6.0582,13.73,3,0
337a7fc7-643b-4ffc-872b-6276b0f20c0d,Mosquitoes,LivingAgent,38.378064,8.661157,true,674,ADULT,0.648,true,2604.0000,0.0000,1.07,6.1680,14.12,7,0
8a64caec-d92f-4fb6-9dc3-f689881a6e55,Mosquitoes,LivingAgent,38.330658,8.617070,true,696,ADULT,0.525,true,2526.0000,1.0000,3.85,9.8899,13.03,2,0
7fa13135-99a0-42ec-b242-236e77b653b8,Mosquitoes,LivingAgent,38.371243,8.592613,true,604,ADULT,0.533,false,2057.0000,0.0000,1.82,9.8899,13.03,10,0
5815fe1f-e561-46c3-ba12-f2d2e6fbdeaf,Mosquitoes,LivingAgent,38.285620,8.605158,true,920,ADULT,0.874,true,2588.0000,6.0000,3.32,6.2232,13.07,4,0
ba953793-af45-44b5-a52b-0d15c214a7d5,Mosquitoes,LivingAgent,38.327629,8.635971,true,701,ADULT,0.718,true,2594.0000,0.0000,5.62,4.5976,13.75,5,0
dbe959a0-a397-4175-998d-bc70715c62c8,Mosquitoes,LivingAgent,38.358959,8.644432,true,688,ADULT,0.953,true,2468.0000,0.0000,1.61,6.3384,13.43,2,0
91c2ceb6-3c77-4e75-9119-9230ed254cc9,Mosquitoes,LivingAgent,38.364058,8.659756,true,729,ADULT,0.614,true,2478.0000,0.0000,1.24,6.3384,13.43,5,0
388ab701-5a96-4cda-8792-02d5df15d9ef,Mosquitoes,LivingAgent,38.305764,8.620751,true,934,ADULT,0.708,false,2607.0000,0.0000,3.05,6.3729,12.70,4,0
50d4d7fa-a7a9-44d6-94ca-5b3f0b60ca24,Mosquitoes,LivingAgent,38.303597,8.619494,true,614,ADULT,0.931,false,2600.0000,0.0000,2.94,6.4447,12.62,6,0
60e92564-7530-45ad-9df0-44d25c8e0785,Mosquitoes,LivingAgent,38.368232,8.643336,true,962,ADULT,0.629,false,2620.0000,0.0000,1.44,6.6199,13.19,4,0
626118fa-c4e4-4569-b383-2f8e27f05304,Mosquitoes,LivingAgent,38.334330,8.612833,true,889,ADULT,0.638,false,2559.0000,11.0000,6.17,10.3822,12.00,8,0
0786a425-0c91-4493-bae9-08a6a15e5639,Mosquitoes,LivingAgent,38.313375,8.654524,true,738,ADULT,0.606,true,2463.0000,0.0000,1.52,5.0166,13.13,8,0
c616a61b-32f8-4dfc-9a26-51d4878423a2,Mosquitoes,LivingAgent,38.354097,8.635473,true,834,ADULT,0.607,false,2468.0000,0.0000,5.78,6.8809,13.12,4,0
948e7c39-86eb-428b-9af2-7aee0bd6c5bf,Mosquitoes,LivingAgent,38.281963,8.674113,true,882,ADULT,0.817,false,2489.0000,0.0000,1.84,5.0868,13.13,2,0
c8efa553-6170-45be-89ff-e873b72fce3b,Mosquitoes,LivingAgent,38.322656,8.616605,true,705,ADULT,0.904,false,2574.0000,0.0000,2.14,6.8050,12.39,3,0
eb4f124d-c507-4a20-b859-97d4e4c88431,Mosquitoes,LivingAgent,38.337849,8.643049,true,854,ADULT,0.695,false,2578.0000,0.0000,7.84,6.9559,12.95,6,0
630b4cc4-1fa0-4c25-a9fe-596a02c8a7d2,Mosquitoes,LivingAgent,38.307485,8.584710,true,676,ADULT,0.856,true,2526.0000,0.0000,0.88,6.8471,12.28,3,0
74d9cc48-2999-4163-bcb2-98a4623343c7,Mosquitoes,LivingAgent,38.283311,8.623935,true,733,ADULT,0.833,false,2524.0000,0.0000,3.64,6.8893,12.17,3,0
857e5eae-5132-4db4-8437-6793726f15c5,Mosquitoes,LivingAgent,38.324745,8.606597,true,966,ADULT,0.500,false,2515.0000,0.0000,2.22,6.9315,12.06,4,0
b4f12ea2-e5c5-43de-a10f-68b1dfb1b8bb,Mosquitoes,LivingAgent,38.310454,8.626208,true,781,ADULT,0.572,true,2632.0000,0.0000,2.68,6.9315,12.06,7,0
26705219-ed6b-43ad-bd7b-59992a4fb530,Mosquitoes,LivingAgent,38.355411,8.608853,true,770,ADULT,0.518,false,2346.0000,0.0000,4.05,5.4052,11.58,13,0
20cd9bc5-7c41-4690-aac0-5b4117b38950,Mosquitoes,LivingAgent,38.374326,8.645552,true,593,ADULT,0.799,false,2637.0000,0.0000,2.07,1.7938,12.88,6,0
43e2becb-d992-49c0-b826-752ae1cb6d95,Mosquitoes,LivingAgent,38.303836,8.674993,true,1052,ADULT,0.892,false,2460.0000,0.0000,3.00,1.3292,13.01,6,0
56710770-310c-4cfe-9121-89fc7a53fe8c,Mosquitoes,LivingAgent,38.373468,8.624408,true,873,ADULT,0.958,false,2432.0000,0.0000,1.64,0.0680,11.67,5,0
e26ebcc9-227e-4da9-9f2c-461269631d8f,Mosquitoes,LivingAgent,38.332510,8.657472,true,997,ADULT,0.846,false,2577.0000,0.0000,5.92,0.0481,12.91,8,0
61f2f632-19f9-4381-a389-eff0911c38c0,Mosquitoes,LivingAgent,38.315261,8.626484,true,901,ADULT,0.896,false,2682.0000,0.0000,3.02,0.0683,12.21,5,0
c657b829-c115-450a-9fea-0663be503285,Mosquitoes,LivingAgent,38.301531,8.586468,true,921,ADULT,0.577,false,2550.0000,2.0000,1.35,0.0683,12.21,4,0
2a2d6e4d-9912-4ebc-b3de-3af3c7910c6e,Mosquitoes,LivingAgent,38.299039,8.649468,true,697,ADULT,0.617,false,2461.0000,0.0000,2.95,0.0551,12.99,5,0
70940b75-90fa-4dea-8d02-830871625933,Mosquitoes,LivingAgent,38.305925,8.590073,true,676,ADULT,0.534,false,2583.0000,0.0000,1.28,0.0732,12.20,6,0
33693b74-83e1-4a62-b900-174d5549e166,Mosquitoes,LivingAgent,38.368814,8.633860,true,861,ADULT,0.783,false,2499.0000,0.0000,1.80,0.0723,12.81,2,0
c4fb0afe-46eb-4425-b29b-6f14dd478fee,Mosquitoes,LivingAgent,38.302774,8.627630,true,667,ADULT,0.600,false,2545.0000,0.0000,3.29,0.0650,12.93,7,0
0509d49a-ed99-4fcd-a3d8-3545a9eff434,Mosquitoes,LivingAgent,38.306323,8.617110,true,614,ADULT,0.612,true,2653.0000,0.0000,2.03,0.0974,12.22,8,0
8e61870d-fae8-40b1-8fc9-f49f14e65c1e,Mosquitoes,LivingAgent,38.302818,8.656725,true,601,ADULT,0.995,false,2461.0000,0.0000,2.82,0.1007,12.92,4,0
e9dc922e-b925-45bd-b630-8c0a7cdcf7ac,Mosquitoes,LivingAgent,38.308755,8.641457,true,617,ADULT,0.799,true,2477.0000,0.0000,1.80,0.1657,12.87,3,0
2cb21f76-ba62-4c50-8233-282c038367e3,Mosquitoes,LivingAgent,38.331744,8.640426,true,853,ADULT,0.533,false,2600.0000,0.0000,11.73,0.2306,12.73,6,0
