TickCount,AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,EggCount,LarvaCount,waterVolume,Resting,RestingDuration,TimeWithoutRest,Elevation,Buildings,Population,tp,t2m,Day
300,051796d7-c645-4a0d-b61b-9550303e954a,Mosquitoes,LivingAgent,9.581049,41.842119,1,382,LARVA,0.789,0,0,0,0.0,0,0,0,1666.4969,0.3787,0.46,0.0,25.18,3.125
300,480e5c74-00e1-4280-b168-2b6f7cb7c5be,Mosquitoes,LivingAgent,9.629582,41.83795,1,137,PUPA,0.632,0,0,0,0.0,0,0,0,1520.265,0.3159,0.42,0.0,28.21,3.125
700,bac69edb-7789-48b6-a905-693aa93912b5,Mosquitoes,LivingAgent,9.60994,41.891676,1,1687,ADULT,0.409,0,0,0,0.0,0,5,80,2286.1294,0.2334,0.19,0.0,33.87,7.291666666666667
100,474ebe57-2fd2-42d4-8784-f5e2753d6ba7,Mosquitoes,LivingAgent,9.594207,41.836943,1,1817,ADULT,0.424,0,0,0,0.0,0,0,0,2288.2531,0.4988,0.41,0.0,28.15,1.0416666666666667
200,fa69236f-4b18-4d9d-8087-1b6c5486e049,Mosquitoes,LivingAgent,9.583771,41.85091,1,476,ADULT,0.548,0,0,0,0.0,0,0,0,1914.3532,0.5192,0.54,0.2316,24.61,2.0833333333333335
100,0bef7fff-6bb6-47ea-b0cf-f2ac3b290fc3,Mosquitoes,LivingAgent,9.625791,41.858851,1,402,LARVA,0.782,0,0,0,0.0,0,0,0,2199.2219,0.5383,0.57,0.0,22.93,1.0416666666666667
200,08993af5-4b52-4353-bf96-ffe70120a46c,Mosquitoes,LivingAgent,9.622847,41.88658,1,257,LARVA,0.672,0,0,0,0.0,0,0,0,1888.5899,0.2453,0.23,0.2411,24.54,2.0833333333333335
600,26c51c6d-673e-4af0-8c44-d2f03261ac33,Mosquitoes,LivingAgent,9.599551,41.842567,1,1892,ADULT,0.781,1,0,0,0.0,0,0,15,2460.0036,0.6582,0.55,0.0,31.68,6.25
100,a062344f-d0a6-43f8-8178-955b21ec1964,Mosquitoes,LivingAgent,9.609353,41.882426,1,1736,ADULT,0.497,0,0,0,0.0,1,2,0,1980.9661,0.4311,0.5,0.0003,30.82,1.0416666666666667
300,f8191683-7d4f-45cb-bedb-86edbc120dec,Mosquitoes,LivingAgent,9.586177,41.824438,1,621,ADULT,0.46,0,0,0,0.0,0,0,0,2020.3323,0.1665,0.29,0.0,25.18,3.125
300,330939b0-31b4-4fe1-ae52-2de01a0a126a,Mosquitoes,LivingAgent,9.580612,41.856342,1,350,ADULT,0.373,0,0,0,0.0,0,0,86,2069.5416,0.4596,0.41,0.0,28.84,3.125
100,193acb93-6d2c-4e57-8a8a-41826fe0bbe8,Mosquitoes,LivingAgent,9.617961,41.878662,1,400,LARVA,0.8,0,0,0,0.0,0,0,0,2025.5562,0.4443,0.44,0.0,22.92,1.0416666666666667
300,b26dfa29-9b1c-4f85-a648-8f5a17efa75f,Mosquitoes,LivingAgent,9.632652,41.847295,1,224,LARVA,0.701,0,0,0,0.0,0,0,0,1640.8964,0.3609,0.44,0.0,29.43,3.125
200,c5a7d2b6-f7f8-46c9-8382-d2fd25157cdd,Mosquitoes,LivingAgent,9.626071,41.864969,1,187,LARVA,0.698,0,0,0,0.0,0,0,0,2394.3808,0.506,0.58,0.2411,24.54,2.0833333333333335
100,af30512e-f82d-469c-94d5-14a459321fec,Mosquitoes,LivingAgent,9.596823,41.855897,1,219,PUPA,0.558,0,0,0,0.0,0,0,0,1923.6906,0.8189,0.82,0.0,28.89,1.0416666666666667
200,0777b197-e642-418d-880c-f5cc0d24420b,Mosquitoes,LivingAgent,9.623577,41.861493,1,246,PUPA,0.621,0,0,0,0.0,0,0,21,2232.7933,0.5877,0.46,0.2772,24.58,2.0833333333333335
200,b89ad58c-7b02-42e6-84d2-8a6f2cd0ba7d,Mosquitoes,LivingAgent,9.579486,41.866209,1,1171,ADULT,0.571,0,0,0,0.0,0,0,0,2388.1471,0.4054,0.35,0.2772,24.58,2.0833333333333335
500,3462b703-2371-4cec-9ac0-50e06f0d8d90,Mosquitoes,LivingAgent,9.591472,41.863426,1,677,ADULT,0.461,0,0,0,0.0,0,0,0,1853.5984,0.6689,0.62,0.0,28.69,5.208333333333333
100,86946b13-08ce-403d-b294-2f7a6426f163,Mosquitoes,LivingAgent,9.593287,41.873207,1,169,PUPA,0.596,0,0,0,0.0,0,0,0,1769.6809,0.5559,0.44,0.0,25.18,1.0416666666666667
100,a4a1e2e0-2f58-4d69-af6f-99ae678bba36,Mosquitoes,LivingAgent,9.612654,41.866429,1,130,PUPA,0.635,0,0,0,0.0,0,0,0,1776.9514,0.7439,0.73,0.0002,30.18,1.0416666666666667
200,ac3e7717-538c-4b76-ba38-d8bd62e1ab71,Mosquitoes,LivingAgent,9.6048,41.871181,1,98,ADULT,0.583,0,0,0,0.0,0,0,0,1531.7632,0.7,0.56,0.2411,24.54,2.0833333333333335
300,c8d3a612-1d68-4966-a312-e9c9f67fc2d3,Mosquitoes,LivingAgent,9.602513,41.854973,1,1778,ADULT,0.35,1,0,0,0.0,0,0,0,1956.2539,0.9279,0.85,0.0,24.61,3.125
200,86637111-d3c0-4587-ba18-1114d8ace2e2,Mosquitoes,LivingAgent,9.594579,41.861679,1,769,ADULT,0.713,0,0,0,0.0,0,0,0,1783.1974,0.74,0.65,0.2683,24.55,2.0833333333333335
300,f3098942-a445-40cc-9093-7935c1dd19c2,Mosquitoes,LivingAgent,9.608685,41.851755,1,1072,ADULT,0.563,1,0,0,0.0,0,0,0,2118.748,0.8558,0.83,0.0,24.61,3.125
200,3813e462-a6ce-4c09-ada7-21dd4b4a2023,Mosquitoes,LivingAgent,9.620445,41.869523,1,1717,ADULT,0.554,0,0,0,0.0,0,0,0,2201.0454,0.5595,0.45,0.286,25.69,2.0833333333333335
300,3a2154e6-f9be-4a25-a55a-7c1190a8f8be,Mosquitoes,LivingAgent,9.615808,41.862962,1,185,LARVA,0.808,0,0,0,0.0,0,0,0,1967.7793,0.7317,0.65,0.0,24.03,3.125
300,349f8c77-7571-41be-a762-02bb36340778,Mosquitoes,LivingAgent,9.589942,41.85005,1,1676,ADULT,0.504,0,0,0,0.0,0,0,0,2038.6683,0.6242,0.51,0.0,24.01,3.125
200,b2f22863-1a54-4a04-887f-03a152a04510,Mosquitoes,LivingAgent,9.624943,41.832303,1,120,PUPA,0.635,0,0,0,0.0,0,0,0,1735.5991,0.3034,0.26,0.286,24.62,2.0833333333333335
100,03c0bada-8060-4fc7-b22b-8fe224a41a81,Mosquitoes,LivingAgent,9.613845,41.843674,1,486,LARVA,0.727,0,0,0,0.0,0,0,0,2130.8303,0.6394,0.54,0.0,23.69,1.0416666666666667
200,2072dfeb-6056-4d48-be0e-d89be54a70a2,Mosquitoes,LivingAgent,9.597066,41.825461,1,736,ADULT,0.795,0,0,0,0.0,1,2,0,1971.0587,0.2772,0.38,0.286,24.62,2.0833333333333335
400,dad8d0a7-c0ac-441f-8bc0-3a937b845fd8,Mosquitoes,LivingAgent,9.597626,41.872474,1,1129,ADULT,0.59,1,0,0,0.0,0,0,0,1601.5229,0.6242,0.58,0.0,28.96,4.166666666666667
500,b65fbc32-a6e9-45bd-a9bc-41b6836b65c8,Mosquitoes,LivingAgent,9.604022,41.860683,1,895,ADULT,0.676,0,0,0,0.0,0,0,57,1688.2222,0.9175,0.89,0.0,29.32,5.208333333333333
100,e61d6fd5-115d-402b-a112-bbe5a049b41a,Mosquitoes,LivingAgent,9.576841,41.854388,1,62,PUPA,0.744,0,0,0,0.0,0,0,0,1994.1383,0.3771,0.47,0.0,27.41,1.0416666666666667
200,bfd97a51-6453-4c03-83c8-316877c77da0,Mosquitoes,LivingAgent,9.626278,41.860363,1,267,LARVA,0.785,0,0,0,0.0,0,0,0,2269.883,0.5331,0.59,0.286,25.69,2.0833333333333335
400,15809f37-4bba-41f7-a243-c02c0fa6f6fd,Mosquitoes,LivingAgent,9.629817,41.879197,1,507,LARVA,0.683,0,0,0,0.0,0,0,0,2216.6793,0.2775,0.37,0.0,28.96,4.166666666666667
300,ba7d7a0f-bf0b-4b1b-93ed-78b129ad011d,Mosquitoes,LivingAgent,9.577965,41.855456,1,80,LARVA,0.665,0,0,0,0.0,0,0,0,2039.7813,0.3987,0.48,0.0,24.61,3.125
100,eb338b07-73cc-4fe1-9a4e-253a6dec2336,Mosquitoes,LivingAgent,9.595746,41.871764,1,330,LARVA,0.609,0,0,0,0.0,0,0,0,1640.4308,0.6226,0.57,0.0,23.91,1.0416666666666667
300,6291ee5e-7da7-4781-8b93-f3c36902390d,Mosquitoes,LivingAgent,9.635331,41.841932,1,214,LARVA,0.849,0,0,0,0.0,0,0,0,1554.5618,0.2576,0.19,0.0,24.61,3.125
200,e2d0f9cf-365b-4818-96aa-886af8024751,Mosquitoes,LivingAgent,9.585692,41.863585,1,610,ADULT,0.477,1,0,0,0.0,0,0,0,2099.8522,0.5573,0.45,0.286,24.62,2.0833333333333335
200,29c65c29-a77b-4aca-8f43-d46b8a0e8cb2,Mosquitoes,LivingAgent,9.577914,41.865326,1,572,ADULT,0.394,1,0,0,0.0,1,2,0,2421.6769,0.3736,0.42,0.286,25.16,2.0833333333333335
300,0ef15a1b-b3f1-42cc-91f0-8b49de533298,Mosquitoes,LivingAgent,9.616549,41.85605,1,1285,ADULT,0.785,0,0,0,0.0,0,5,28,2001.568,0.7392,0.67,0.0,26.94,3.125
100,9c649a4b-7af0-4e10-9aab-c3b5d1113ef9,Mosquitoes,LivingAgent,9.609209,41.837328,1,286,PUPA,0.568,0,0,0,0.0,0,0,0,2332.3879,0.5488,0.47,0.0,22.91,1.0416666666666667
200,1b0c8e88-20d3-4014-be86-70013ea6c3de,Mosquitoes,LivingAgent,9.6118,41.874905,1,975,LARVA,0.805,0,0,0,0.0,0,0,59,1792.4185,0.5762,0.6,0.2411,24.54,2.0833333333333335
700,dcbcc373-ce5b-4c26-b33a-923a38285771,Mosquitoes,LivingAgent,9.586225,41.842801,1,230,ADULT,0.307,0,0,0,0.0,0,0,90,1884.3471,0.472,0.47,0.0,34.31,7.291666666666667
100,dc305519-9e1a-44e3-bf3c-1293ba6258bb,Mosquitoes,LivingAgent,9.596809,41.879364,1,1055,ADULT,0.543,0,0,0,0.0,0,0,0,1858.1781,0.4686,0.37,0.0,23.69,1.0416666666666667
500,a23b851a-33b8-4512-bbb9-17d042bcdfaa,Mosquitoes,LivingAgent,9.604222,41.870528,1,24,PUPA,0.685,0,0,0,0.0,0,0,0,1520.2745,0.6993,0.71,0.0,30.57,5.208333333333333
500,6a91db6b-dd97-47c2-9342-7962ef6b47ec,Mosquitoes,LivingAgent,9.58579,41.846441,1,418,ADULT,0.361,0,0,0,0.0,1,2,0,1905.3808,0.5163,0.56,0.0,30.57,5.208333333333333
100,cd4f8700-670e-4001-9819-867716775808,Mosquitoes,LivingAgent,9.611462,41.852271,1,1586,ADULT,0.452,0,0,0,0.0,0,0,0,2058.0411,0.828,0.74,0.0003,30.82,1.0416666666666667
300,cb80bd3b-a5b8-423c-9f52-5f104122c538,Mosquitoes,LivingAgent,9.603327,41.846363,1,444,ADULT,0.395,0,0,0,0.0,0,0,0,2393.967,0.7567,0.65,0.0,27.58,3.125
200,3a4a9e9e-4a2c-4b97-9c7e-761ff9d78971,Mosquitoes,LivingAgent,9.615035,41.854056,1,1531,ADULT,0.518,0,0,0,0.0,0,0,0,2001.1284,0.772,0.63,0.2683,24.55,2.0833333333333335
300,470870cc-8593-4cf5-b9e5-1b7f5b27fe4d,Mosquitoes,LivingAgent,9.601089,41.868668,1,570,LARVA,0.893,0,0,0,0.0,0,0,42,1503.2247,0.728,0.71,0.0,27.58,3.125
600,c1dbfdef-f505-4776-9178-12f28be7f5fe,Mosquitoes,LivingAgent,9.605894,41.843292,1,66,ADULT,0.696,0,0,0,0.0,0,5,40,2433.4927,0.6993,0.72,0.0,31.68,6.25
200,9863d0c6-250c-4fc0-9d8b-0e6e7fcd8970,Mosquitoes,LivingAgent,9.609193,41.855574,1,1308,ADULT,0.64,0,0,0,0.0,0,0,0,1969.133,0.8923,0.85,0.286,25.69,2.0833333333333335
400,40210968-470b-44df-a340-8e43d29cd88d,Mosquitoes,LivingAgent,9.599097,41.854646,1,430,LARVA,0.866,0,0,0,0.0,0,0,0,2005.675,0.8477,0.83,0.0,27.11,4.166666666666667
100,f51ed49b-9448-479b-8a20-c3a542e82d6d,Mosquitoes,LivingAgent,9.590381,41.857821,1,299,ADULT,0.54,0,0,0,0.0,0,0,0,1951.7056,0.6794,0.63,0.0,22.95,1.0416666666666667
200,70773a9a-1b4c-495f-b34e-24a3a7f5ecb3,Mosquitoes,LivingAgent,9.582313,41.843846,1,913,ADULT,0.362,0,0,0,0.0,1,1,0,1719.7784,0.4169,0.48,0.2772,24.58,2.0833333333333335
100,83b81b0c-023d-48df-963c-17e2f7801913,Mosquitoes,LivingAgent,9.615457,41.8775,1,970,ADULT,0.527,0,0,0,0.0,0,0,0,1944.5906,0.5081,0.47,0.0003,30.82,1.0416666666666667
200,b338300d-2e51-4219-beff-83cee0792733,Mosquitoes,LivingAgent,9.590701,41.844165,1,922,ADULT,0.433,1,0,0,0.0,0,0,0,2114.5793,0.5748,0.59,0.2772,24.58,2.0833333333333335
200,e4e3f4cf-c31a-4a78-a28a-a252fed33290,Mosquitoes,LivingAgent,9.634559,41.841468,1,307,PUPA,0.738,0,0,0,0.0,0,0,53,1554.5618,0.2576,0.19,0.2316,24.61,2.0833333333333335
200,aaec248e-e66d-476f-9d4b-4f136c0c30a7,Mosquitoes,LivingAgent,9.617618,41.85424,1,433,ADULT,0.408,0,0,0,0.0,0,0,0,1999.2781,0.7136,0.59,0.2316,24.61,2.0833333333333335
200,1032eb4e-084b-442f-a72c-06790b356851,Mosquitoes,LivingAgent,9.623178,41.878634,1,1620,ADULT,0.396,0,0,0,0.0,0,0,0,2144.0599,0.3752,0.28,0.2316,24.61,2.0833333333333335
100,77ae715e-c37b-4317-b05d-a05ddda973a6,Mosquitoes,LivingAgent,9.636293,41.864173,1,228,LARVA,0.819,0,0,0,0.0,0,0,0,2378.382,0.3014,0.42,0.0003,30.82,1.0416666666666667
400,87cd7f3a-7e7f-48c2-94a3-4f962ea92023,Mosquitoes,LivingAgent,9.61393,41.883464,1,13,PUPA,0.566,0,0,0,0.0,0,0,0,2006.4269,0.3865,0.39,0.0,25.84,4.166666666666667
200,086859d5-0c3d-4b18-8fd1-bea9ec865b41,Mosquitoes,LivingAgent,9.630332,41.859847,1,955,LARVA,0.742,0,0,0,0.0,0,0,0,2276.7834,0.4368,0.51,0.2595,24.51,2.0833333333333335
100,fff6025d-6dc3-416d-86b2-1fcf3e5bb0b2,Mosquitoes,LivingAgent,9.631925,41.868898,1,19,PUPA,0.714,0,0,0,0.0,0,0,0,2494.6092,0.3461,0.45,0.0,27.41,1.0416666666666667
300,8d87b8bb-aa66-48ee-903e-1569bc9a425f,Mosquitoes,LivingAgent,9.586849,41.860563,1,340,LARVA,0.748,0,0,0,0.0,0,0,0,2044.7839,0.5921,0.47,0.0,28.84,3.125
200,d6df80e9-76b7-430e-8433-bffd0d5362a0,Mosquitoes,LivingAgent,9.5975,41.871286,1,191,LARVA,0.622,0,0,0,0.0,0,0,0,1585.9001,0.6422,0.7,0.286,25.16,2.0833333333333335
200,18ad0922-6bf1-4828-a473-915344d28637,Mosquitoes,LivingAgent,9.62376,41.82917,1,491,LARVA,0.641,0,0,0,0.0,0,0,0,1882.166,0.2511,0.35,0.2772,24.58,2.0833333333333335
600,1dcc4ef1-8056-4291-9d40-872152542d53,Mosquitoes,LivingAgent,9.623083,41.872887,1,613,LARVA,0.797,0,0,0,0.0,0,0,88,2300.3687,0.475,0.53,0.0,31.08,6.25
500,5395d3f9-5755-4c7e-9e6b-422cfaf3c67a,Mosquitoes,LivingAgent,9.615226,41.890575,1,129,PUPA,0.614,0,0,0,0.0,0,0,0,2068.1877,0.228,0.32,0.0,29.95,5.208333333333333
200,79f70937-ef37-47e7-b21a-73f5970954ca,Mosquitoes,LivingAgent,9.573359,41.860767,1,263,ADULT,0.648,0,0,0,0.0,0,0,0,2316.5515,0.2954,0.27,0.2772,24.58,2.0833333333333335
700,535123d5-0477-4150-85e3-0614776ddbe6,Mosquitoes,LivingAgent,9.597755,41.862824,1,332,ADULT,0.494,0,0,0,0.0,0,0,74,1662.0178,0.8,0.78,0.0,34.31,7.291666666666667
400,771bf10d-d8cc-4019-86dd-8ebf80731b42,Mosquitoes,LivingAgent,9.623028,41.828208,1,728,LARVA,0.763,0,0,0,0.0,0,0,14,1925.3656,0.2453,0.35,0.0,26.47,4.166666666666667
100,10924e75-7b07-465f-aa8c-0f0de068cde0,Mosquitoes,LivingAgent,9.624619,41.836458,1,1323,ADULT,0.305,1,0,0,0.0,0,0,58,1641.2335,0.3634,0.37,0.0,22.91,1.0416666666666667
100,1ad67d6d-46e6-413f-9830-89de9a593deb,Mosquitoes,LivingAgent,9.613319,41.859914,1,235,ADULT,0.334,0,0,0,0.0,0,0,0,1896.3662,0.8103,0.81,0.0,25.93,1.0416666666666667
200,fa3a99c8-0dad-4f22-983b-a32a6ca75b8f,Mosquitoes,LivingAgent,9.58896,41.856609,1,198,LARVA,0.647,0,0,0,0.0,0,0,0,1994.5563,0.6394,0.56,0.286,24.62,2.0833333333333335
300,6f8627f9-c429-4af3-8a33-ad479b391697,Mosquitoes,LivingAgent,9.603546,41.882134,0,204,PUPA,0.749,0,0,0,0.0,0,0,9,1973.1258,0.4386,0.4,0.0,24.01,3.125
300,e2e819ef-cf7f-4d7c-8019-b597d8728ea6,Mosquitoes,LivingAgent,9.608711,41.860853,1,25,LARVA,0.755,0,0,0,0.0,0,0,0,1754.7659,0.8869,0.89,0.0,29.43,3.125
500,06f75937-0725-4a3e-b2ea-feec2eb3309a,Mosquitoes,LivingAgent,9.605506,41.860966,1,972,ADULT,0.617,1,0,0,0.0,0,5,16,1706.196,0.9175,0.93,0.0,31.68,5.208333333333333
200,a5615af0-4b7d-4ee1-8d50-1af8f8326387,Mosquitoes,LivingAgent,9.612434,41.868125,1,673,LARVA,0.705,0,0,0,0.0,0,0,0,1768.5022,0.7116,0.58,0.2683,24.55,2.0833333333333335
100,28dfaab2-1922-4e4e-ae23-9badd17f54fb,Mosquitoes,LivingAgent,9.59399,41.86608,1,106,PUPA,0.62,0,0,0,0.0,0,0,45,1706.2561,0.6876,0.66,0.0,23.09,1.0416666666666667
100,bfdd2970-e2cd-45a4-919b-5746151e0ea0,Mosquitoes,LivingAgent,9.599386,41.843479,1,800,ADULT,0.579,1,0,0,0.0,1,3,0,2445.5671,0.6769,0.59,0.0,25.18,1.0416666666666667
200,9a65f4c7-8101-443c-8b0c-8a084d554de5,Mosquitoes,LivingAgent,9.613529,41.847497,1,948,ADULT,0.314,0,0,0,0.0,1,1,0,2135.7046,0.7157,0.63,0.286,25.16,2.0833333333333335
400,cff3911d-1d3c-43c9-a6e6-205f01d7fff6,Mosquitoes,LivingAgent,9.59439,41.865961,1,234,LARVA,0.657,0,0,0,0.0,0,0,21,1706.2561,0.6876,0.66,0.0,26.47,4.166666666666667
500,d23240e3-c5b0-43ee-ab5c-eb654471b268,Mosquitoes,LivingAgent,9.593909,41.834593,1,196,PUPA,0.762,0,0,0,0.0,0,0,0,2245.093,0.4454,0.37,0.0,28.69,5.208333333333333
300,ec5efd14-878d-4fdd-a3f5-261a1a9903de,Mosquitoes,LivingAgent,9.627991,41.87167,1,926,ADULT,0.797,0,0,0,0.0,0,5,7,2445.6591,0.4064,0.49,0.0,26.94,3.125
300,3ee79436-fe07-4a11-9e42-29686d391719,Mosquitoes,LivingAgent,9.59125,41.884466,1,1855,ADULT,0.591,0,0,0,0.0,0,0,0,2025.5195,0.3292,0.32,0.0,24.61,3.125
500,0cd67221-d3db-4147-966f-628029c69a61,Mosquitoes,LivingAgent,9.615694,41.865907,1,334,PUPA,0.744,0,0,0,0.0,0,0,73,1960.11,0.6876,0.61,0.0,30.57,5.208333333333333
200,4115d0d9-f664-4bb0-af04-82b46beae4c7,Mosquitoes,LivingAgent,9.632659,41.846739,1,605,LARVA,0.648,0,0,0,0.0,0,0,0,1640.8964,0.3609,0.44,0.286,24.62,2.0833333333333335
100,7c40aeff-3843-4e32-ac2c-615d563905d5,Mosquitoes,LivingAgent,9.629791,41.864205,1,271,ADULT,0.658,0,0,0,0.0,0,0,0,2437.5211,0.4368,0.46,0.0001,29.54,1.0416666666666667
600,2c52ebd8-eb4a-412f-8490-f967bef62621,Mosquitoes,LivingAgent,9.593038,41.85415,1,303,ADULT,0.393,0,0,0,0.0,0,5,9,2003.282,0.7332,0.74,0.0,31.08,6.25
500,a6487123-dcfa-465b-8f12-abd281830886,Mosquitoes,LivingAgent,9.589055,41.864862,1,961,ADULT,0.378,1,0,0,0.0,1,3,0,1972.9296,0.5975,0.47,0.0,29.32,5.208333333333333
100,d63fc29c-79eb-4d4f-98c0-2f1a1a8eedae,Mosquitoes,LivingAgent,9.587769,41.862354,1,480,ADULT,0.435,1,0,0,0.0,0,0,0,2016.1243,0.6015,0.58,0.0,27.41,1.0416666666666667
400,27da1475-176b-4b62-837a-b9ca550b45ff,Mosquitoes,LivingAgent,9.592422,41.876462,1,148,LARVA,0.885,0,0,0,0.0,0,0,0,1848.5371,0.4952,0.42,0.0,25.84,4.166666666666667
100,8a6cde9d-18b4-4b76-82a9-63ae1ca8de45,Mosquitoes,LivingAgent,9.602658,41.828633,1,149,PUPA,0.608,0,0,0,0.0,0,0,0,2161.6324,0.3771,0.3,0.0003,30.82,1.0416666666666667
300,5a2e7095-2224-4e31-bc9f-21afbc709ed5,Mosquitoes,LivingAgent,9.598767,41.860548,1,531,ADULT,0.514,0,0,0,0.0,1,0,0,1709.258,0.8388,0.75,0.0,23.99,3.125
500,33e900c9-4f62-430b-80fe-94d0baa1e07a,Mosquitoes,LivingAgent,9.575645,41.877354,1,1251,ADULT,0.347,1,0,0,0.0,0,5,5,2296.2207,0.2233,0.28,0.0,29.32,5.208333333333333
400,e23fca24-7d63-4fb4-a3bf-c01693a22475,Mosquitoes,LivingAgent,9.61831,41.856378,1,1496,ADULT,0.703,1,0,0,0.0,0,0,87,2020.0613,0.6993,0.65,0.0,25.2,4.166666666666667
500,c41b783b-e3b4-49d0-9455-86ee090fb558,Mosquitoes,LivingAgent,9.622323,41.876523,1,214,PUPA,0.597,0,0,0,0.0,0,0,0,2197.9845,0.4336,0.52,0.0,29.32,5.208333333333333
500,a3641fbc-bd2f-4bf9-9b4a-cd99fdda3505,Mosquitoes,LivingAgent,9.616553,41.862123,1,1420,ADULT,0.729,0,0,0,0.0,0,0,63,2006.5201,0.7136,0.62,0.0,29.32,5.208333333333333
700,7cdc2c7c-eb19-4ab2-9c04-d506fdf331e2,Mosquitoes,LivingAgent,9.596857,41.826525,1,368,PUPA,0.593,0,0,0,0.0,0,0,95,2011.9467,0.2966,0.41,0.0,33.87,7.291666666666667
200,645d4dd4-a3ae-4639-971e-9e2ff7f170a2,Mosquitoes,LivingAgent,9.597445,41.862428,1,636,LARVA,0.741,0,0,0,0.0,0,0,0,1662.0178,0.8,0.78,0.2411,24.54,2.0833333333333335
400,d27334d2-6399-4c55-8af8-0e06133eba96,Mosquitoes,LivingAgent,9.635136,41.83927,1,43,ADULT,0.411,0,0,0,0.0,0,0,0,1553.4283,0.2282,0.34,0.0,26.47,4.166666666666667
300,57f3fa53-6543-4d97-8a99-5fcc2f68cb32,Mosquitoes,LivingAgent,9.618384,41.85424,1,429,ADULT,0.713,1,0,0,0.0,0,0,80,1998.6675,0.6941,0.65,0.0,28.84,3.125
100,877addae-9211-4d7e-ab54-c3c708cfc6b0,Mosquitoes,LivingAgent,9.600689,41.889463,1,1818,ADULT,0.465,0,0,0,0.0,0,0,0,2331.7346,0.2731,0.39,0.0,23.26,1.0416666666666667
500,75265df2-4a55-4a0b-b387-f1672500e7a3,Mosquitoes,LivingAgent,9.593948,41.880607,1,348,ADULT,0.349,0,0,0,0.0,0,0,20,1923.1323,0.4273,0.33,0.0,31.13,5.208333333333333
100,e4b6c690-419a-4593-b9bf-4cfa7fe0ef1d,Mosquitoes,LivingAgent,9.619172,41.869793,1,250,ADULT,0.649,0,0,0,0.0,0,0,0,2154.7091,0.5748,0.48,0.0,28.89,1.0416666666666667
300,2f0ab9a3-b326-43c9-8148-55f9402c7701,Mosquitoes,LivingAgent,9.607526,41.8376,1,932,ADULT,0.559,0,0,0,0.0,1,1,0,2392.0905,0.5559,0.53,0.0,24.01,3.125
100,5c139657-6ebe-4b68-81fc-9eb38865ba71,Mosquitoes,LivingAgent,9.589886,41.857366,1,384,ADULT,0.462,1,0,0,0.0,0,0,0,1977.6268,0.66,0.67,0.0,22.95,1.0416666666666667
100,cbc46ce2-094c-41ed-8f3a-829239467ecb,Mosquitoes,LivingAgent,9.614928,41.848442,1,1333,ADULT,0.416,0,0,0,0.0,0,0,0,2059.5347,0.7027,0.74,0.0,27.41,1.0416666666666667
300,af5f6388-3fa9-45df-8a93-abc8781d7420,Mosquitoes,LivingAgent,9.590344,41.87213,1,1753,ADULT,0.48,0,0,0,0.0,0,0,0,1883.1688,0.5331,0.54,0.0,25.75,3.125
300,503ad098-85c9-4cc9-8674-843270a1ee40,Mosquitoes,LivingAgent,9.603252,41.850356,1,1669,ADULT,0.516,0,0,0,0.0,0,0,24,2199.631,0.8544,0.74,0.0,25.18,3.125
600,22a0c50c-813a-40f6-80dd-05eaac749fcb,Mosquitoes,LivingAgent,9.60817,41.887062,1,950,ADULT,0.345,0,0,0,0.0,0,0,33,2179.5105,0.3373,0.42,0.0,31.68,6.25
100,6d895935-4753-4d04-869a-ab377981d0b6,Mosquitoes,LivingAgent,9.608917,41.847298,1,731,ADULT,0.346,0,0,0,0.0,1,2,0,2280.4874,0.7659,0.69,0.0002,30.18,1.0416666666666667
500,a3d23ac2-aaa3-4800-85c3-55db78a20548,Mosquitoes,LivingAgent,9.638574,41.868622,1,1243,ADULT,0.328,1,0,0,0.0,0,0,0,2331.4378,0.2157,0.32,0.0,29.95,5.208333333333333
100,bb642f85-d935-42ab-8ae8-d114b7bb0ccd,Mosquitoes,LivingAgent,9.606652,41.841092,1,1695,ADULT,0.387,0,0,0,0.0,0,0,0,2440.9741,0.6378,0.59,0.0,26.67,1.0416666666666667
100,db0cfc6f-93dc-4484-a4ce-c4157cda272a,Mosquitoes,LivingAgent,9.619327,41.848455,1,453,ADULT,0.76,0,0,0,0.0,0,0,0,1898.1815,0.6226,0.57,0.0002,30.18,1.0416666666666667
200,86e844de-7f81-4cb7-a6d8-a9e9778e246a,Mosquitoes,LivingAgent,9.610266,41.83514,1,1691,ADULT,0.797,0,0,0,0.0,0,0,0,2270.4626,0.5052,0.59,0.2316,24.61,2.0833333333333335
700,f1aeba88-2247-4b89-8989-15af7809b83a,Mosquitoes,LivingAgent,9.595379,41.883306,1,143,ADULT,0.505,1,0,0,0.0,0,0,70,2015.8194,0.3797,0.29,0.0,33.87,7.291666666666667
300,62f0aaf5-587b-4bd6-969c-8451c3a5948d,Mosquitoes,LivingAgent,9.627555,41.837714,1,544,LARVA,0.783,0,0,0,0.0,0,0,0,1544.6206,0.347,0.38,0.0,25.18,3.125
100,6a086bed-6c03-435a-a046-ab28ed540947,Mosquitoes,LivingAgent,9.620452,41.855359,1,162,ADULT,0.672,0,0,0,0.0,0,0,0,2017.712,0.6577,0.55,0.0,25.18,1.0416666666666667
300,35eed2c9-24df-46c4-adf4-3907c9e5e577,Mosquitoes,LivingAgent,9.598735,41.854153,1,1294,ADULT,0.598,1,0,0,0.0,0,0,0,2005.675,0.8477,0.83,0.0,25.18,3.125
